bgBrickID	bgBrickType	brickType	bgSP	bgEP	brickLen	Strand	operonID	geneName	locus_tag	pseudoGene	EG	funCat	COG_Num	KO_Num	GO_FunNum	GO_ProcNum	GO_CompNum	locus	seqLen	circular	organism	
4066	CR	CDS	2105211	2106002	792	-1	-	cbiJ	STM2026	-	+	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4067	ICR	PT	2106003	2105998	-4													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4068	CR	CDS	2105999	2106724	726	-1	-	cbiH	STM2027	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4069	ICR	PT	2106725	2106723	-1													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4070	CR	CDS	2106724	2107779	1056	-1	-	cbiG	STM2028	-	+	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4071	ICR	PT	2107780	2107759	-20													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4072	CR	CDS	2107760	2108533	774	-1	-	cbiF	STM2029	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4073	ICR	PT	2108534	2108516	-17													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4074	CR	CDS	2108517	2109095	579	-1	-	cbiT	STM2030	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4075	ICR	PT	2109096	2109084	-11													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4076	CR	CDS	2109085	2109690	606	-1	-	cbiE	STM2031	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4077	ICR	PT	2109691	2109683	-7													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4078	CR	CDS	2109684	2110823	1140	-1	-	cbiD	STM2032	-	+	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4079	ICR	PT	2110824	2110822	-1													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4080	CR	CDS	2110823	2111455	633	-1	-	cbiC	STM2033	-	+	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4081	ICR	PT	2111456	2111465	10													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4082	CR	CDS	2111466	2112425	960	-1	-	cbiB	STM2034	-	+	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4083	ICR	PT	2112426	2112421	-4													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4084	CR	CDS	2112422	2113801	1380	-1	-	cbiA	STM2035	-	+	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4085	ICR	PT	2113802	2114398	597													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4086	CR	CDS	2114399	2115310	912	-1	-	pocR	STM2036	-	+	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4087	ICR	PT	2115311	2115526	216													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4088	CR	CDS	2115527	2116321	795	-1	-	pduF	STM2037	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4089	ICR	PP	2116322	2116845	524													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4090	CR	CDS	2116846	2117130	285	-1	+	pduA	STM2038	-	+	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4091	ICR	TP	2117131	2117237	107													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4092	CR	CDS	2117238	2117939	702	-1	+	pudB	STM2039	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4093	ICR	TP	2117940	2117957	18													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4094	CR	CDS	2117958	2119622	1665	-1	+	pduC	STM2040	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4095	ICR	TP	2119623	2119632	10													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4096	CR	CDS	2119633	2120307	675	-1	+	pduD	STM2041	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4097	ICR	TP	2120308	2120321	14													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4098	CR	CDS	2120322	2120843	522	-1	+	pduE	STM2042	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4099	ICR	TP	2120844	2120852	9													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4100	CR	CDS	2120853	2122685	1833	-1	+	pduG	STM2043	-	+	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4101	ICR	TP	2122686	2122674	-11													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4102	CR	CDS	2122675	2123025	351	-1	+	pduH	STM2044	-	+	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4103	ICR	TP	2123026	2123043	18													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4104	CR	CDS	2123044	2123319	276	-1	+	pduJ	STM2045	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4105	ICR	TP	2123320	2123343	24													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4106	CR	CDS	2123344	2123805	462	-1	+	pduK	STM2046	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4107	ICR	TP	2123806	2123804	-1													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4108	CR	ND	2123805	2124437	633	-1	+	pduL	STM2047	+	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4109	ICR	TP	2124438	2124433	-4													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4110	CR	CDS	2124434	2124925	492	-1	+	pduM	STM2048	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4111	ICR	TP	2124926	2124928	3													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4112	CR	CDS	2124929	2125204	276	-1	+	pduN	STM2049	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4113	ICR	TP	2125205	2125213	9													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4114	CR	CDS	2125214	2126224	1011	-1	+	pduO	STM2050	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4115	ICR	TP	2126225	2126220	-4													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4116	CR	CDS	2126221	2127615	1395	-1	+	pduP	STM2051	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4117	ICR	TP	2127616	2127626	11													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4118	CR	CDS	2127627	2128739	1113	-1	+	pduQ	STM2052	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4119	ICR	TP	2128740	2128735	-4													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4120	CR	CDS	2128736	2130091	1356	-1	+	pduS	STM2053	-	+	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4121	ICR	TP	2130092	2130093	2													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4122	CR	CDS	2130094	2130648	555	-1	+	pduT	STM2054	-	+	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4123	ICR	TP	2130649	2130647	-1													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4124	CR	CDS	2130648	2130998	351	-1	+	pduU	STM2055	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4125	ICR	TP	2130999	2131002	4													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4126	CR	CDS	2131003	2131455	453	-1	+	pduV	STM2056	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4127	ICR	TP	2131456	2131439	-16													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4128	CR	CDS	2131440	2132654	1215	-1	+	pduW	STM2057	-	+	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4129	ICR	TP	2132655	2132711	57													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4130	CR	CDS	2132712	2133614	903	-1	+	pduX	STM2058	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4131	ICR	TT	2133615	2133647	33													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4132	CR	tRNA	2133648	2133983	336	-1	-	yeeX	STM2059	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4133	ICR	PT	2133984	2134227	244													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4134	CR	CDS	2134228	2135286	1059	-1	-	yeeA	STM2060	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4135	ICR	PT	2135287	2135404	118													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4136	CR	tRNA	2135405	2135872	468	-1	-	sbmC	STM2061	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4137	ICR	PT	2135873	2136024	152													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4138	CR	tRNA	2136025	2137197	1173	-1	-	dacD	STM2062	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4139	ICR	PT	2137198	2137320	123													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4140	CR	CDS	2137321	2138085	765	-1	-	phsC	STM2063	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4141	ICR	PT	2138086	2138081	-4													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4142	CR	CDS	2138082	2138660	579	-1	-	phsB	STM2064	-	+	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4143	ICR	PT	2138661	2138674	14													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4144	CR	CDS	2138675	2140951	2277	-1	-	phsA	STM2065	-	+	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4145	ICR	PP	2140952	2141569	618													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4146	CR	CDS	2141570	2143918	2349	-1	+	sopA	STM2066	-	-	S 						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4147	ICR	TP	2143919	2144260	342													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4148	CR	CDS	2144261	2145691	1431	-1	+	sbcB	STM2067	-	-	L 						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4149	ICR	TT	2145692	2145826	135													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4150	CR	tRNA	2145827	2147191	1365	-1	-	yeeF	STM2068	-	-	E 						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4151	ICR	PT	2147192	2147470	279													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4152	CR	CDS	2147471	2148385	915	-1	-	yeeY	STM2069	-	+	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4153	ICR	PT	2148386	2148430	45													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4154	CR	CDS	2148431	2149255	825	-1	-	yeeZ	STM2070	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4155	ICR	PP	2149256	2149614	359													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4156	CR	CDS	2149615	2150514	900	-1	+	hisG	STM2071	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4157	ICR	TP	2150515	2150616	102													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4158	CR	CDS	2150617	2151921	1305	-1	+	hisD	STM2072	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4159	ICR	TP	2151922	2151917	-4													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4160	CR	CDS	2151918	2152997	1080	-1	+	hisC	STM2073	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4161	ICR	TP	2152998	2152993	-4													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4162	CR	CDS	2152994	2154061	1068	-1	+	hisB	STM2074	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4163	ICR	TP	2154062	2154060	-1													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4164	CR	CDS	2154061	2154651	591	-1	+	hisH	STM2075	-	+	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4165	ICR	TP	2154652	2154650	-1													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4166	CR	CDS	2154651	2155388	738	-1	+	hisA	STM2076	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4167	ICR	TP	2155389	2155369	-19													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4168	CR	CDS	2155370	2156146	777	-1	+	hisF	STM2077	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4169	ICR	TP	2156147	2156139	-7													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4170	CR	miscRNA	2156140	2156751	612	-1	+	hisI	STM2078	-	-	E 						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4171	ICR	TT	2156752	2156831	80													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4172	CR	CDS	2156832	2157815	984	-1	-	wzzB	STM2079	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4173	ICR	PT	2157816	2157957	142													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4174	CR	CDS	2157958	2159124	1167	-1	-	udg	STM2080	-	+	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4175	ICR	PT	2159125	2159360	236													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4176	CR	CDS	2159361	2160767	1407	-1	-	gnd	STM2081	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4177	ICR	PT	2160768	2160930	163													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4178	CR	CDS	2160931	2162361	1431	-1	-	rfbP	STM2082	-	+	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4179	ICR	PT	2162362	2162432	71													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4180	CR	miscRNA	2162433	2163866	1434	-1	-	rfbK	STM2083	-	-	G 						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4181	ICR	PT	2163867	2163852	-14													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4182	CR	CDS	2163853	2165292	1440	-1	-	rfbM	STM2084	-	+	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4183	ICR	PT	2165293	2165292	0													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4184	CR	CDS	2165293	2166237	945	-1	-	rfbN	STM2085	-	+	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4185	ICR	PT	2166238	2166237	0													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4186	CR	CDS	2166238	2167299	1062	-1	-	rfbU	STM2086	-	+	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4187	ICR	PT	2167300	2167618	319													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4188	CR	CDS	2167619	2168620	1002	-1	-	rfbV	STM2087	-	-	M 						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4189	ICR	PT	2168621	2168624	4													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4190	CR	CDS	2168625	2169917	1293	-1	-	rfbX	STM2088	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4191	ICR	PT	2169918	2169998	81													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4192	CR	CDS	2169999	2170898	900	-1	-	rfbJ	STM2089	-	+	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4193	ICR	PT	2170899	2170925	27													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4194	CR	CDS	2170926	2172239	1314	-1	-	rfbH	STM2090	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4195	ICR	PT	2172240	2172265	26													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4196	CR	CDS	2172266	2173345	1080	-1	-	rfbG	STM2091	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4197	ICR	PT	2173346	2173349	4													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4198	CR	CDS	2173350	2174123	774	-1	-	rfbF	STM2092	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4199	ICR	PT	2174124	2174119	-4													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4200	CR	tRNA	2174120	2175112	993	-1	-	rfbI	STM2093	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4201	ICR	PT	2175113	2175117	5													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4202	CR	tRNA	2175118	2175669	552	-1	-	rfbC	STM2094	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4203	ICR	PT	2175670	2175669	0													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4204	CR	tRNA	2175670	2176548	879	-1	-	rfbA	STM2095	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4205	ICR	PT	2176549	2176595	47													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4206	CR	tRNA	2176596	2177495	900	-1	-	rfbD	STM2096	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4207	ICR	PT	2177496	2177494	-1													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4208	CR	tRNA	2177495	2178580	1086	-1	-	rfbB	STM2097	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4209	ICR	PT	2178581	2178956	376													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4210	CR	CDS	2178957	2179850	894	-1	-	galF	STM2098	-	+	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4211	ICR	PT	2179851	2180027	177													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4212	CR	CDS	2180028	2181431	1404	-1	-	wcaM	STM2099	-	+	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4213	ICR	PT	2181432	2181441	10													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4214	CR	CDS	2181442	2182662	1221	-1	-	wcaL	STM2100	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4215	ICR	PT	2182663	2182658	-4													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4216	CR	CDS	2182659	2183939	1281	-1	-	wcaK	STM2101	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4217	ICR	PT	2183940	2183960	21													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4218	CR	CDS	2183961	2185439	1479	-1	-	wzxC	STM2102	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4219	ICR	PT	2185440	2185571	132													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4220	CR	CDS	2185572	2186966	1395	-1	-	wcaJ	STM2103	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4221	ICR	PT	2186967	2187019	53													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4222	CR	tRNA	2187020	2188390	1371	-1	-	cpsG	STM2104	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4223	ICR	PT	2188391	2188500	110													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4224	CR	ND	2188501	2189937	1437	-1	-	manC	STM2105.S	+	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4225	ICR	PT	2189938	2189939	2													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4226	CR	CDS	2189940	2191163	1224	-1	-	wcaI	STM2106	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4227	ICR	PT	2191164	2191159	-4													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4228	CR	CDS	2191160	2191663	504	-1	-	wcaH	STM2107	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4229	ICR	PT	2191664	2191634	-29													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4230	CR	CDS	2191635	2192600	966	-1	-	wcaG	STM2108	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4231	ICR	PT	2192601	2192602	2													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4232	CR	CDS	2192603	2193724	1122	-1	-	gmd	STM2109	-	+	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4233	ICR	PT	2193725	2193747	23													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4234	CR	CDS	2193748	2194302	555	-1	-	wcaF	STM2110	-	+	R 						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4235	ICR	PT	2194303	2194317	15													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4236	CR	CDS	2194318	2195064	747	-1	-	wcaE	STM2111	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4237	ICR	PT	2195065	2195076	12													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4238	CR	CDS	2195077	2196291	1215	-1	-	wcaD	STM2112	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4239	ICR	PT	2196292	2196265	-26													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4240	CR	CDS	2196266	2197483	1218	-1	-	wcaC	STM2113	-	+	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4241	ICR	PT	2197484	2197479	-4													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4242	CR	CDS	2197480	2197968	489	-1	-	wcaB	STM2114	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4243	ICR	PT	2197969	2197970	2													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4244	CR	CDS	2197971	2198813	843	-1	-	wcaA	STM2115	-	+	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4245	ICR	PT	2198814	2198899	86													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4246	CR	CDS	2198900	2201059	2160	-1	-	wzc	STM2116	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4247	ICR	PT	2201060	2201055	-4													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4248	CR	CDS	2201056	2201505	450	-1	-	wzb	STM2117	-	+	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4249	ICR	PT	2201506	2201510	5													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4250	CR	CDS	2201511	2202650	1140	-1	-	wza	STM2118	-	+	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4251	ICR	PP	2202651	2203324	674													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4252	CR	CDS	2203325	2204905	1581	-1	+	yegH	STM2119	-	+	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
4253	ICR	TT	2204906	2204990	85													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
