bgBrickID	bgBrickType	brickType	bgSP	bgEP	brickLen	Strand	operonID	geneName	locus_tag	pseudoGene	EG	funCat	COG_Num	KO_Num	GO_FunNum	GO_ProcNum	GO_CompNum	locus	seqLen	circular	organism	
3707	ICR	PT	1943930	1943989	60													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3708	CR	CDS	1943990	1944568	579	-1	-	terD	ACIAD1957	-	-	T 						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3709	ICR	PT	1944569	1944671	103													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3710	CR	CDS	1944672	1945871	1200	-1	-	terA	ACIAD1958	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3711	ICR	PT	1945872	1945896	25													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3712	CR	CDS	1945897	1946778	882	-1	-	ACIAD1959	ACIAD1959	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3713	ICR	PT	1946779	1946782	4													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3714	CR	CDS	1946783	1947934	1152	-1	-	ACIAD1960	ACIAD1960	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3715	ICR	PT	1947935	1947917	-17													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3716	CR	CDS	1947918	1948748	831	-1	-	ACIAD1961	ACIAD1961	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3717	ICR	PT	1948749	1948731	-17													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3718	CR	CDS	1948732	1949871	1140	-1	-	ACIAD1962	ACIAD1962	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3719	ICR	PT	1949872	1949913	42													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3720	CR	CDS	1949914	1950966	1053	-1	-	ACIAD1963	ACIAD1963	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3721	ICR	PT	1950967	1950962	-4													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3722	CR	CDS	1950963	1952492	1530	-1	-	ACIAD1964	ACIAD1964	-	+	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3723	ICR	PT	1952493	1952484	-8													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3724	CR	CDS	1952485	1954293	1809	-1	-	ACIAD1965	ACIAD1965	-	+	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3725	ICR	PT	1954294	1954314	21													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3726	CR	CDS	1954315	1955373	1059	-1	-	ACIAD1966	ACIAD1966	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3727	ICR	PT	1955374	1955406	33													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3728	CR	CDS	1955407	1956042	636	-1	-	ACIAD1967	ACIAD1967	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3729	ICR	PT	1956043	1956079	37													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3730	CR	CDS	1956080	1956721	642	-1	-	terX	ACIAD1968	-	+	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3731	ICR	PT	1956722	1956755	34													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3732	CR	CDS	1956756	1957394	639	-1	-	terY	ACIAD1969	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3733	ICR	PT	1957395	1957923	529													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3734	CR	CDS	1957924	1960059	2136	-1	-	dnaX	ACIAD1970	-	-	L 						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3735	ICR	PT	1960060	1960200	141													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3736	CR	CDS	1960201	1961700	1500	-1	-	smvA	ACIAD1971	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3737	ICR	PP	1961701	1961806	106													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3738	CR	CDS	1961807	1962409	603	-1	+	ACIAD1973	ACIAD1973	-	+	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3739	ICR	TT	1962410	1962405	-4													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3740	CR	CDS	1962406	1963662	1257	-1	-	ACIAD1974	ACIAD1974	-	+	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3741	ICR	PT	1963663	1963723	61													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3742	CR	CDS	1963724	1964578	855	-1	-	ACIAD1975	ACIAD1975	-	+	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3743	ICR	PT	1964579	1964660	82													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3744	CR	CDS	1964661	1966061	1401	-1	-	fabG	ACIAD1976	-	+	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3745	ICR	PP	1966062	1966551	490													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3746	CR	CDS	1966552	1967832	1281	-1	+	ACIAD1977	ACIAD1977	-	+	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3747	ICR	TT	1967833	1967880	48													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3748	CR	CDS	1967881	1968285	405	-1	-	ACIAD1978	ACIAD1978	-	+	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3749	ICR	PP	1968286	1968435	150													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3750	CR	CDS	1968436	1969287	852	-1	+	ACIAD1979	ACIAD1979	-	+	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3751	ICR	TP	1969288	1969359	72													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3752	CR	CDS	1969360	1970349	990	-1	+	tal	ACIAD1980	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3753	ICR	TP	1970350	1970422	73													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3754	CR	CDS	1970423	1971073	651	-1	+	ACIAD1981	ACIAD1981	-	+	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3755	ICR	TP	1971074	1971184	111													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3756	CR	CDS	1971185	1972360	1176	-1	+	ACIAD1982	ACIAD1982	-	+	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3757	ICR	TT	1972361	1972388	28													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3758	CR	CDS	1972389	1973111	723	-1	-	ACIAD1983	ACIAD1983	-	+	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3759	ICR	PT	1973112	1973118	7													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3760	CR	CDS	1973119	1975881	2763	-1	-	mgtA	ACIAD1984	-	+	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3761	ICR	PT	1975882	1975980	99													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3762	CR	CDS	1975981	1976673	693	-1	-	ACIAD1985	ACIAD1985	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3763	ICR	PT	1976674	1976966	293													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3764	CR	CDS	1976967	1977410	444	-1	-	ACIAD1986	ACIAD1986	-	+	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3765	ICR	PT	1977411	1977553	143													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3766	CR	CDS	1977554	1978351	798	-1	-	map	ACIAD1987	-	+	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3767	ICR	PP	1978352	1978714	363													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3768	CR	CDS	1978715	1980016	1302	-1	+	braZ	ACIAD1988	-	+	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3769	ICR	TP	1980017	1980529	513													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3770	CR	CDS	1980530	1980700	171	-1	+	ACIAD1989	ACIAD1989	-	+	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3771	ICR	TP	1980701	1981186	486													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3772	CR	CDS	1981187	1984039	2853	-1	+	fruB	ACIAD1990	-	+	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3773	ICR	TP	1984040	1984044	5													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3774	CR	CDS	1984045	1984977	933	-1	+	fruK	ACIAD1992	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3775	ICR	TP	1984978	1984978	1													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3776	CR	CDS	1984979	1986706	1728	-1	+	fruA	ACIAD1993	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3777	ICR	TP	1986707	1986872	166													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3778	CR	CDS	1986873	1987421	549	-1	+	ACIAD1995	ACIAD1995	-	+	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3779	ICR	TT	1987422	1987408	-13													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3780	CR	CDS	1987409	1987900	492	-1	-	ispF	ACIAD1996	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3781	ICR	PP	1987901	1987997	97													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3782	CR	CDS	1987998	1988648	651	-1	+	ACIAD1997	ACIAD1997	-	+	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3783	ICR	TT	1988649	1988685	37													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3784	CR	CDS	1988686	1989930	1245	-1	-	dadA	ACIAD1998	-	+	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3785	ICR	PT	1989931	1990311	381													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3786	CR	CDS	1990312	1991031	720	-1	-	ispD	ACIAD1999	-	-	I 						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3787	ICR	PT	1991032	1990996	-35													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3788	CR	CDS	1990997	1991329	333	-1	-	ACIAD2000	ACIAD2000	-	+	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3789	ICR	PT	1991330	1991398	69													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3790	CR	CDS	1991399	1992694	1296	-1	-	eno	ACIAD2001	-	-	G 						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3791	ICR	PT	1992695	1992733	39													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3792	CR	CDS	1992734	1993591	858	-1	-	kdsA	ACIAD2002	-	-	M 						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3793	ICR	PT	1993592	1993618	27													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3794	CR	CDS	1993619	1995256	1638	-1	-	pyrG	ACIAD2003	-	+	F 						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3795	ICR	PP	1995257	1995482	226													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3796	CR	CDS	1995483	1995920	438	-1	+	ACIAD2004	ACIAD2004	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3797	ICR	TP	1995921	1996138	218													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3798	CR	CDS	1996139	1996582	444	-1	+	ACIAD2005	ACIAD2005	-	+	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3799	ICR	TT	1996583	1996764	182													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3800	CR	CDS	1996765	1997091	327	-1	-	ACIAD2006	ACIAD2006	-	+	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3801	ICR	PT	1997092	1997717	626													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3802	CR	CDS	1997718	1998152	435	-1	-	ACIAD2007	ACIAD2007	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3803	ICR	PT	1998153	1998272	120													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3804	CR	CDS	1998273	2000882	2610	-1	-	pepN	ACIAD2008	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3805	ICR	PP	2000883	2001226	344													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3806	CR	CDS	2001227	2001484	258	-1	+	ACIAD2009	ACIAD2009	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3807	ICR	TP	2001485	2001640	156													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3808	CR	CDS	2001641	2002804	1164	-1	+	ACIAD2010	ACIAD2010	-	+	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3809	ICR	TP	2002805	2002828	24													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3810	CR	CDS	2002829	2003653	825	-1	+	thiM	ACIAD2011	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3811	ICR	TT	2003654	2003713	60													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3812	CR	CDS	2003714	2004565	852	-1	-	ACIAD2012	ACIAD2012	-	+	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3813	ICR	PT	2004566	2004626	61													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3814	CR	CDS	2004627	2004998	372	-1	-	ACIAD2013	ACIAD2013	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3815	ICR	PT	2004999	2005011	13													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3816	CR	CDS	2005012	2006724	1713	-1	-	ACIAD2014	ACIAD2014	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3817	ICR	PP	2006725	2006955	231													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3818	CR	CDS	2006956	2008128	1173	-1	+	ACIAD2015	ACIAD2015	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3819	ICR	TP	2008129	2008306	178													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3820	CR	CDS	2008307	2009257	951	-1	+	ACIAD2016	ACIAD2016	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3821	ICR	TT	2009258	2009264	7													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3822	CR	CDS	2009265	2010446	1182	-1	-	ACIAD2017	ACIAD2017	-	+	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3823	ICR	PP	2010447	2010605	159													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3824	CR	CDS	2010606	2012117	1512	-1	+	ald1	ACIAD2018	-	+	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3825	ICR	TP	2012118	2012259	142													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3826	CR	CDS	2012260	2012955	696	-1	+	ACIAD2019	ACIAD2019	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3827	ICR	TT	2012956	2012982	27													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3828	CR	CDS	2012983	2013186	204	-1	-	ACIAD2020	ACIAD2020	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3829	ICR	PT	2013187	2013295	109													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3830	CR	CDS	2013296	2013523	228	-1	-	ACIAD2021	ACIAD2021	-	+	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3831	ICR	PP	2013524	2013718	195													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3832	CR	CDS	2013719	2014549	831	-1	+	ACIAD2022	ACIAD2022	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3833	ICR	TP	2014550	2014624	75													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3834	CR	CDS	2014625	2015329	705	-1	+	ACIAD2023	ACIAD2023	-	+	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3835	ICR	TP	2015330	2015301	-28													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3836	CR	CDS	2015302	2015643	342	-1	+	ACIAD2024	ACIAD2024	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3837	ICR	TP	2015644	2015813	170													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3838	CR	CDS	2015814	2016311	498	-1	+	ACIAD2025	ACIAD2025	-	+	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3839	ICR	TP	2016312	2016481	170													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3840	CR	CDS	2016482	2017552	1071	-1	+	ACIAD2026	ACIAD2026	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3841	ICR	TP	2017553	2017595	43													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3842	CR	CDS	2017596	2018087	492	-1	+	ACIAD2027	ACIAD2027	-	+	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3843	ICR	TT	2018088	2018140	53													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3844	CR	CDS	2018141	2019232	1092	-1	-	aroC	ACIAD2028	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3845	ICR	PT	2019233	2019244	12													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3846	CR	CDS	2019245	2020255	1011	-1	-	ACIAD2029	ACIAD2029	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3847	ICR	PT	2020256	2020513	258													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3848	CR	ND	2020514	2021359	846	-1	-	ACIAD2031	ACIAD2031	+	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3849	ICR	PP	2021360	2021645	286													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3850	CR	CDS	2021646	2023067	1422	-1	+	ACIAD2032	ACIAD2032	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3851	ICR	TT	2023068	2023160	93													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3852	CR	CDS	2023161	2023742	582	-1	-	ACIAD2034	ACIAD2034	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3853	ICR	PT	2023743	2024041	299													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3854	CR	CDS	2024042	2026030	1989	-1	-	tkt	ACIAD2035	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3855	ICR	PP	2026031	2026564	534													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3856	CR	CDS	2026565	2027731	1167	-1	+	metK	ACIAD2037	-	-	H 						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3857	ICR	TT	2027732	2027804	73													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3858	CR	CDS	2027805	2028056	252	-1	-	ACIAD2038	ACIAD2038	-	+	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3859	ICR	PP	2028057	2028275	219													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3860	CR	CDS	2028276	2028467	192	-1	+	ACIAD2039	ACIAD2039	-	+	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3861	ICR	TT	2028468	2028565	98													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3862	CR	CDS	2028566	2029132	567	-1	-	ACIAD2040	ACIAD2040	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3863	ICR	PP	2029133	2029227	95													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3864	CR	CDS	2029228	2029803	576	-1	+	ruvC	ACIAD2041	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3865	ICR	TT	2029804	2029808	5													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3866	CR	rRNA	2029809	2031281	1473	-1	-	ACIAD2042	ACIAD2042	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3867	ICR	PP	2031282	2031281	0													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3868	CR	rRNA	2031282	2032412	1131	-1	+	ACIAD2043	ACIAD2043	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3869	ICR	TP	2032413	2032478	66													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3870	CR	rRNA	2032479	2033492	1014	-1	+	bioB	ACIAD2045	-	-	H 						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3871	ICR	TP	2033493	2034701	1209													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3872	CR	CDS	2034702	2034778	77	-1	+	ACIADtRNAMet_45	ACIADtRNAMet_45	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3873	ICR	TP	2034779	2035752	974													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3874	CR	CDS	2035753	2036298	546	-1	+	ACIAD2048	ACIAD2048	-	+	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3875	ICR	TP	2036299	2036573	275													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3876	CR	CDS	2036574	2038742	2169	-1	+	ACIAD2049	ACIAD2049	-	+	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3877	ICR	TP	2038743	2039139	397													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3878	CR	CDS	2039140	2039688	549	-1	+	ACIAD2050	ACIAD2050	-	+	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3879	ICR	TP	2039689	2039853	165													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3880	CR	CDS	2039854	2040603	750	-1	+	ACIAD2052	ACIAD2052	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3881	ICR	TT	2040604	2040647	44													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3882	CR	CDS	2040648	2041121	474	-1	-	ACIAD2053	ACIAD2053	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3883	ICR	PP	2041122	2041531	410													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3884	CR	CDS	2041532	2042944	1413	-1	+	ACIAD2054	ACIAD2054	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3885	ICR	TT	2042945	2043269	325													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3886	CR	CDS	2043270	2044013	744	-1	-	gltL	ACIAD2056	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3887	ICR	PT	2044014	2044027	14													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3888	CR	CDS	2044028	2044705	678	-1	-	gltK	ACIAD2058	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3889	ICR	PT	2044706	2044707	2													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3890	CR	CDS	2044708	2045409	702	-1	-	gltJ	ACIAD2059	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3891	ICR	PT	2045410	2045651	242													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3892	CR	CDS	2045652	2046545	894	-1	-	gltI	ACIAD2061	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3893	ICR	PT	2046546	2047155	610													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3894	CR	CDS	2047156	2047926	771	-1	-	ACIAD2062	ACIAD2062	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3895	ICR	PP	2047927	2048255	329													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3896	CR	CDS	2048256	2049491	1236	-1	+	ACIAD2064	ACIAD2064	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3897	ICR	TP	2049492	2049468	-23													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3898	CR	CDS	2049469	2050737	1269	-1	+	ACIAD2065	ACIAD2065	-	+	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3899	ICR	TP	2050738	2050736	-1													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3900	CR	CDS	2050737	2052149	1413	-1	+	ACIAD2066	ACIAD2066	-	+	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3901	ICR	TP	2052150	2052164	15													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3902	CR	CDS	2052165	2052998	834	-1	+	metQ	ACIAD2068	-	+	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3903	ICR	TP	2052999	2053020	22													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3904	CR	CDS	2053021	2054091	1071	-1	+	metN	ACIAD2069	-	+	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3905	ICR	TP	2054092	2054071	-20													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3906	CR	CDS	2054072	2054731	660	-1	+	metI	ACIAD2070	-	+	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3907	ICR	TP	2054732	2054818	87													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3908	CR	CDS	2054819	2055922	1104	-1	+	ACIAD2071	ACIAD2071	-	+	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3909	ICR	TP	2055923	2056088	166													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3910	CR	CDS	2056089	2056700	612	-1	+	sodM	ACIAD2072	-	+	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3911	ICR	TP	2056701	2057052	352													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3912	CR	CDS	2057053	2057280	228	-1	+	ACIAD2074	ACIAD2074	-	+	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3913	ICR	TT	2057281	2057343	63													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3914	CR	CDS	2057344	2057760	417	-1	-	ACIAD2075	ACIAD2075	-	+	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3915	ICR	PP	2057761	2058007	247													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3916	CR	CDS	2058008	2058397	390	-1	+	ACIAD2077	ACIAD2077	-	+	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3917	ICR	TP	2058398	2058546	149													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3918	CR	CDS	2058547	2059761	1215	-1	+	purT	ACIAD2078	-	+	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3919	ICR	TP	2059762	2059782	21													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3920	CR	CDS	2059783	2062449	2667	-1	+	glnD	ACIAD2079	-	+	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3921	ICR	TP	2062450	2062475	26													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3922	CR	CDS	2062476	2063645	1170	-1	+	ACIAD2080	ACIAD2080	-	+	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3923	ICR	TT	2063646	2063712	67													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3924	CR	CDS	2063713	2064123	411	-1	-	ACIAD2081	ACIAD2081	-	+	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3925	ICR	PT	2064124	2064280	157													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3926	CR	CDS	2064281	2066497	2217	-1	-	ACIAD2082	ACIAD2082	-	+	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3927	ICR	PT	2066498	2066651	154													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3928	CR	CDS	2066652	2067257	606	-1	-	ACIAD2083	ACIAD2083	-	+	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3929	ICR	PT	2067258	2067307	50													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3930	CR	CDS	2067308	2068153	846	-1	-	ACIAD2084	ACIAD2084	-	+	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3931	ICR	PT	2068154	2068190	37													NC_005966	3598621	+	Acinetobacter sp. ADP1	
3932	CR	CDS	2068191	2068673	483	-1	-	gpo	ACIAD2085	-	+	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
3933	ICR	PT	2068674	2068669	-4													NC_005966	3598621	+	Acinetobacter sp. ADP1	
