bgBrickID	bgBrickType	brickType	bgSP	bgEP	brickLen	Strand	operonID	geneName	locus_tag	pseudoGene	EG	funCat	COG_Num	KO_Num	GO_FunNum	GO_ProcNum	GO_CompNum	locus	seqLen	circular	organism	
2420	CR	CDS	1194240	1194503	264	-1	-	IS1381-truncation	spr1197	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2421	ICR	PP	1194504	1194543	40													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2422	CR	CDS	1194544	1194648	105	-1	+	transposase_D	spr1198	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2423	ICR	TT	1194649	1195085	437													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2424	CR	CDS	1195086	1195307	222	-1	-	spr1199	spr1199	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2425	ICR	PT	1195308	1195741	434													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2426	CR	ND	1195742	1195921	180	-1	-	spr1200	spr1200	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2427	ICR	PT	1195922	1196370	449													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2428	CR	CDS	1196371	1197690	1320	-1	-	spr1201	spr1201	-	+	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2429	ICR	PT	1197691	1197692	2													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2430	CR	CDS	1197693	1198451	759	-1	-	ABC-NDB	spr1202	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2431	ICR	PT	1198452	1198447	-4													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2432	CR	CDS	1198448	1200055	1608	-1	-	ABC-NP	spr1203	-	+	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2433	ICR	PT	1200056	1200051	-4													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2434	CR	CDS	1200052	1201992	1941	-1	-	ptrB	spr1204	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2435	ICR	PT	1201993	1202024	32													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2436	CR	CDS	1202025	1204661	2637	-1	-	spr1205	spr1205	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2437	ICR	PT	1204662	1205151	490													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2438	CR	CDS	1205152	1205739	588	-1	-	spr1206	spr1206	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2439	ICR	PT	1205740	1205987	248													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2440	CR	CDS	1205988	1206368	381	-1	-	spr1207	spr1207	-	+	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2441	ICR	PT	1206369	1206422	54													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2442	CR	CDS	1206423	1206701	279	-1	-	spr1208	spr1208	-	+	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2443	ICR	PT	1206702	1206708	7													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2444	CR	CDS	1206709	1206963	255	-1	-	spr1209	spr1209	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2445	ICR	PT	1206964	1206959	-4													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2446	CR	ND	1206960	1207172	213	-1	-	spr1210	spr1210	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2447	ICR	PT	1207173	1207320	148													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2448	CR	CDS	1207321	1207689	369	-1	-	rplL	spr1211	-	+	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2449	ICR	PT	1207690	1207764	75													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2450	CR	CDS	1207765	1208265	501	-1	-	rplJ	spr1212	-	+	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2451	ICR	PP	1208266	1208269	4													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2452	CR	CDS	1208270	1208455	186	-1	+	spr1213	spr1213	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2453	ICR	TT	1208456	1208514	59													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2454	CR	CDS	1208515	1209831	1317	-1	-	trzA	spr1214	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2455	ICR	PT	1209832	1210075	244													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2456	CR	CDS	1210076	1211866	1791	-1	-	ABC-N/P	spr1215	-	+	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2457	ICR	PT	1211867	1211828	-38													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2458	CR	CDS	1211829	1213553	1725	-1	-	ABC-N/P	spr1216	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2459	ICR	PT	1213554	1213610	57													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2460	CR	CDS	1213611	1214549	939	-1	-	msrA	spr1217	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2461	ICR	PT	1214550	1214844	295													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2462	CR	CDS	1214845	1215714	870	-1	-	thrB	spr1218	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2463	ICR	PT	1215715	1215715	1													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2464	CR	CDS	1215716	1217002	1287	-1	-	hom	spr1219	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2465	ICR	PT	1217003	1217152	150													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2466	CR	CDS	1217153	1217890	738	-1	-	mecA	spr1220	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2467	ICR	PT	1217891	1218031	141													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2468	CR	CDS	1218032	1219066	1035	-1	-	spr1221	spr1221	-	+	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2469	ICR	PT	1219067	1219094	28													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2470	CR	CDS	1219095	1220528	1434	-1	-	spr1222	spr1222	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2471	ICR	PT	1220529	1220543	15													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2472	CR	CDS	1220544	1221530	987	-1	-	cps23FU	spr1223	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2473	ICR	PT	1221531	1221531	1													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2474	CR	CDS	1221532	1222689	1158	-1	-	spr1224	spr1224	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2475	ICR	PT	1222690	1222624	-65													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2476	CR	CDS	1222625	1223470	846	-1	-	licD1	spr1225	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2477	ICR	PT	1223471	1223748	278													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2478	CR	CDS	1223749	1225023	1275	-1	-	spr1226	spr1226	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2479	ICR	PT	1225024	1225019	-4													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2480	CR	CDS	1225020	1225868	849	-1	-	pheA	spr1227	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2481	ICR	PT	1225869	1225864	-4													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2482	CR	CDS	1225865	1226341	477	-1	-	aroK	spr1228	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2483	ICR	PT	1226342	1226333	-8													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2484	CR	CDS	1226334	1227629	1296	-1	-	aroA	spr1229	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2485	ICR	PT	1227630	1227708	79													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2486	CR	CDS	1227709	1228047	339	-1	-	spr1230	spr1230	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2487	ICR	PT	1228048	1228057	10													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2488	CR	CDS	1228058	1229161	1104	-1	-	tyrA	spr1231	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2489	ICR	PT	1229162	1229170	9													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2490	CR	CDS	1229171	1230337	1167	-1	-	aroC	spr1232	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2491	ICR	PT	1230338	1230346	9													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2492	CR	CDS	1230347	1231414	1068	-1	-	aroB	spr1233	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2493	ICR	PT	1231415	1231432	18													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2494	CR	CDS	1231433	1232287	855	-1	-	aroE	spr1234	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2495	ICR	PT	1232288	1232276	-11													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2496	CR	CDS	1232277	1232954	678	-1	-	aroD	spr1235	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2497	ICR	PT	1232955	1232950	-4													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2498	CR	CDS	1232951	1234123	1173	-1	-	spr1236	spr1236	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2499	ICR	PT	1234124	1234800	677													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2500	CR	CDS	1234801	1236462	1662	-1	-	spr1237	spr1237	-	+	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2501	ICR	PT	1236463	1236415	-47													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2502	CR	CDS	1236416	1237222	807	-1	-	ABC-NBD	spr1238	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2503	ICR	PP	1237223	1237342	120													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2504	CR	ND	1237343	1238797	1455	-1	+	amy	spr1239	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2505	ICR	TT	1238798	1238886	89													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2506	CR	CDS	1238887	1241505	2619	-1	-	alaS	spr1240	-	+	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2507	ICR	PT	1241506	1241526	21													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2508	CR	CDS	1241527	1242024	498	-1	-	spr1241	spr1241	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2509	ICR	PT	1242025	1242286	262													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2510	CR	CDS	1242287	1242526	240	-1	-	spr1242	spr1242	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2511	ICR	PT	1242527	1242786	260													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2512	CR	CDS	1242787	1243857	1071	-1	-	potD	spr1243	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2513	ICR	PT	1243858	1243853	-4													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2514	CR	CDS	1243854	1244627	774	-1	-	potC	spr1244	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2515	ICR	PT	1244628	1244623	-4													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2516	CR	CDS	1244624	1245451	828	-1	-	potB	spr1245	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2517	ICR	PT	1245452	1245410	-41													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2518	CR	CDS	1245411	1246568	1158	-1	-	potA	spr1246	-	+	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2519	ICR	PT	1246569	1246626	58													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2520	CR	CDS	1246627	1247577	951	-1	-	murB	spr1247	-	+	M 						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2521	ICR	PT	1247578	1247688	111													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2522	CR	CDS	1247689	1248441	753	-1	-	spr1248	spr1248	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2523	ICR	PT	1248442	1248450	9													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2524	CR	CDS	1248451	1249182	732	-1	-	aldB	spr1249	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2525	ICR	PP	1249183	1249323	141													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2526	CR	CDS	1249324	1250595	1272	-1	+	spr1250	spr1250	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2527	ICR	TT	1250596	1250614	19													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2528	CR	CDS	1250615	1251430	816	-1	-	glnH	spr1251	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2529	ICR	PT	1251431	1251586	156													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2530	CR	CDS	1251587	1252240	654	-1	-	phoU	spr1252	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2531	ICR	PT	1252241	1252251	11													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2532	CR	CDS	1252252	1253010	759	-1	-	pstB	spr1253	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2533	ICR	PT	1253011	1253022	12													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2534	CR	CDS	1253023	1253826	804	-1	-	pstB	spr1254	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2535	ICR	PT	1253827	1253836	10													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2536	CR	CDS	1253837	1254721	885	-1	-	pstA	spr1255	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2537	ICR	PT	1254722	1254710	-11													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2538	CR	CDS	1254711	1255628	918	-1	-	pstC	spr1256	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2539	ICR	PT	1255629	1255627	-1													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2540	CR	CDS	1255628	1256506	879	-1	-	pstS	spr1257	-	+	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2541	ICR	PT	1256507	1257079	573													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2542	CR	CDS	1257080	1257475	396	-1	-	spr1258	spr1258	-	+	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2543	ICR	PT	1257476	1257580	105													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2544	CR	CDS	1257581	1258384	804	-1	-	spr1259	spr1259	-	+	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2545	ICR	PT	1258385	1258384	0													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2546	CR	CDS	1258385	1259233	849	-1	-	spr1260	spr1260	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2547	ICR	PT	1259234	1259147	-86													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2548	CR	CDS	1259148	1259426	279	-1	-	spr1261	spr1261	-	+	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2549	ICR	PT	1259427	1259425	-1													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2550	CR	CDS	1259426	1259827	402	-1	-	spxA	spr1262	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2551	ICR	PT	1259828	1260036	209													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2552	CR	CDS	1260037	1260687	651	-1	-	spr1263	spr1263	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2553	ICR	PT	1260688	1260643	-44													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2554	CR	CDS	1260644	1261417	774	-1	-	nagD	spr1264	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2555	ICR	PT	1261418	1261427	10													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2556	CR	CDS	1261428	1262165	738	-1	-	spr1265	spr1265	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2557	ICR	PT	1262166	1262169	4													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2558	CR	CDS	1262170	1263300	1131	-1	-	hemN	spr1266	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2559	ICR	PT	1263301	1263383	83													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2560	CR	CDS	1263384	1263773	390	-1	-	spr1267	spr1267	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2561	ICR	PT	1263774	1263788	15													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2562	CR	CDS	1263789	1264172	384	-1	-	spr1268	spr1268	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2563	ICR	PT	1264173	1264172	0													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2564	CR	CDS	1264173	1264973	801	-1	-	lgt	spr1269	-	+	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2565	ICR	PT	1264974	1264953	-20													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2566	CR	CDS	1264954	1265904	951	-1	-	hprK	spr1270	-	+	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2567	ICR	PT	1265905	1266018	114													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2568	CR	CDS	1266019	1266219	201	-1	-	rpsU	spr1271	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2569	ICR	PT	1266220	1266334	115													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2570	CR	CDS	1266335	1267057	723	-1	-	nagB	spr1272	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2571	ICR	PP	1267058	1267180	123													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2572	CR	CDS	1267181	1268221	1041	-1	+	queA	spr1273	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2573	ICR	TT	1268222	1268769	548													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2574	CR	CDS	1268770	1269159	390	-1	-	spsA-truncation	spr1274	-	+	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2575	ICR	PT	1269160	1270612	1453													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2576	CR	tRNA	1270613	1271164	552	-1	-	spr1275	spr1275	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2577	ICR	PT	1271165	1271410	246													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2578	CR	CDS	1271411	1272235	825	-1	-	nadE	spr1276	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2579	ICR	PT	1272236	1272231	-4													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2580	CR	CDS	1272232	1273692	1461	-1	-	spr1277	spr1277	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2581	ICR	PT	1273693	1273807	115													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2582	CR	CDS	1273808	1274296	489	-1	-	spr1278	spr1278	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2583	ICR	PT	1274297	1274285	-11													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2584	CR	CDS	1274286	1274525	240	-1	-	spr1279	spr1279	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2585	ICR	PT	1274526	1274879	354													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2586	CR	CDS	1274880	1275608	729	-1	-	spr1280	spr1280	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2587	ICR	PT	1275609	1275623	15													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2588	CR	CDS	1275624	1276346	723	-1	-	ABC-NBD	spr1281	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2589	ICR	PT	1276347	1276850	504													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2590	CR	CDS	1276851	1277576	726	-1	-	spr1282	spr1282	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2591	ICR	PP	1277577	1277742	166													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2592	CR	CDS	1277743	1277910	168	-1	+	spr1283	spr1283	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2593	ICR	TT	1277911	1278164	254													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2594	CR	CDS	1278165	1279469	1305	-1	-	spr1284	spr1284	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2595	ICR	PP	1279470	1280074	605													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2596	CR	CDS	1280075	1280257	183	-1	+	spnIR-truncation	spr1285	-	+	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2597	ICR	TP	1280258	1280440	183													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2598	CR	CDS	1280441	1280632	192	-1	+	spnIR-truncation	spr1286	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2599	ICR	TP	1280633	1280628	-4													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2600	CR	CDS	1280629	1281807	1179	-1	+	spnIM	spr1287	-	+	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2601	ICR	TT	1281808	1282333	526													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2602	CR	CDS	1282334	1283326	993	-1	-	spr1288	spr1288	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2603	ICR	PP	1283327	1283479	153													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2604	CR	CDS	1283480	1285240	1761	-1	+	ABC-N/P	spr1289	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2605	ICR	TP	1285241	1285199	-41													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2606	CR	CDS	1285200	1286945	1746	-1	+	ABC-N/P	spr1290	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2607	ICR	TP	1286946	1286955	10													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2608	CR	CDS	1286956	1287540	585	-1	+	spr1291	spr1291	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2609	ICR	TP	1287541	1287539	-1													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2610	CR	CDS	1287540	1288235	696	-1	+	spr1292	spr1292	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2611	ICR	TP	1288236	1288222	-13													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2612	CR	CDS	1288223	1289587	1365	-1	+	ABC-NBD	spr1293	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2613	ICR	TT	1289588	1290374	787													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2614	CR	CDS	1290375	1290836	462	-1	-	spr1294	spr1294	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2615	ICR	PT	1290837	1290908	72													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2616	CR	CDS	1290909	1291121	213	-1	-	transposase_G	spr1295	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2617	ICR	PT	1291122	1291129	8													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2618	CR	ND	1291130	1291498	369	-1	-	spr1296	spr1296	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2619	ICR	PT	1291499	1291421	-77													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2620	CR	CDS	1291422	1291616	195	-1	-	spr1297	spr1297	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2621	ICR	PT	1291617	1291785	169													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2622	CR	CDS	1291786	1292136	351	-1	-	transposase_E	spr1298	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2623	ICR	PT	1292137	1292116	-20													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2624	CR	CDS	1292117	1292356	240	-1	-	IS1381-truncation	spr1299	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2625	ICR	PT	1292357	1292605	249													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2626	CR	CDS	1292606	1294168	1563	-1	-	guaA	spr1300	-	+	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2627	ICR	PP	1294169	1294300	132													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2628	CR	CDS	1294301	1295008	708	-1	+	spr1301	spr1301	-	+	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2629	ICR	TT	1295009	1295050	42													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2630	CR	CDS	1295051	1296007	957	-1	-	spr1302	spr1302	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2631	ICR	PT	1296008	1295955	-52													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2632	CR	CDS	1295956	1296894	939	-1	-	spr1303	spr1303	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2633	ICR	PT	1296895	1296890	-4													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2634	CR	CDS	1296891	1297631	741	-1	-	cppA	spr1304	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2635	ICR	PT	1297632	1297699	68													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2636	CR	ND	1297700	1298335	636	-1	-	spr1305	spr1305	+	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2637	ICR	PT	1298336	1298336	1													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2638	CR	tmRNA	1298337	1299164	828	-1	-	spr1306	spr1306	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2639	ICR	PT	1299165	1299185	21													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2640	CR	tRNA	1299186	1299521	336	-1	-	spr1307	spr1307	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2641	ICR	PT	1299522	1299521	0													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2642	CR	CDS	1299522	1300034	513	-1	-	spr1308	spr1308	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2643	ICR	PP	1300035	1300223	189													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2644	CR	CDS	1300224	1300439	216	-1	+	spr1309	spr1309	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2645	ICR	TP	1300440	1300762	323													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2646	CR	CDS	1300763	1301374	612	-1	+	def	spr1310	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2647	ICR	TP	1301375	1301385	11													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2648	CR	CDS	1301386	1302147	762	-1	+	trmH	spr1311	-	+	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2649	ICR	TT	1302148	1302185	38													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2650	CR	CDS	1302186	1303097	912	-1	-	trxB	spr1312	-	-	O 						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2651	ICR	PT	1303098	1303162	65													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2652	CR	CDS	1303163	1303399	237	-1	-	spr1313	spr1313	-	+	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2653	ICR	PT	1303400	1303464	65													NC_003098	2038615	+	Streptococcus pneumoniae R6	
2654	CR	CDS	1303465	1304208	744	-1	-	ABC-NDB	spr1314	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
2655	ICR	PT	1304209	1304207	-1													NC_003098	2038615	+	Streptococcus pneumoniae R6	
